customer_id,pred_cluster
35906,3
49050,4
28983,0
19427,4
44618,1
37782,0
11154,0
10380,4
29368,0
11973,0
31974,4
38841,1
12019,4
49448,0
26999,0
44505,4
44812,4
45508,4
8252,0
12499,0
15161,0
29156,0
47256,0
21099,0
33705,0
21319,0
16532,1
48647,0
17868,0
30078,0
33472,3
26850,4
16947,4
21240,0
8648,1
15353,4
36900,1
24542,4
47186,0
15562,0
47693,4
22499,0
49679,4
38639,0
5884,0
35641,2
18972,4
10637,1
20657,0
20123,0
25578,0
40956,0
23347,0
26429,4
3267,4
22393,3
4509,4
23507,0
41573,0
19936,1
48256,1
5978,1
49754,0
6092,0
3706,0
19449,0
42288,4
40837,0
18693,0
15223,0
37634,0
42359,0
43001,4
22677,4
45494,4
26206,0
35353,4
1619,0
15489,4
24593,4
19069,0
45120,0
19554,4
9943,4
44938,1
30427,3
46660,0
19515,4
15363,0
35516,0
27377,4
28234,4
2032,4
35143,0
15997,4
14399,1
30745,0
19326,4
25167,0
42724,0
20041,0
31586,4
47805,0
30869,1
11854,0
14613,0
47593,1
18486,0
1220,4
15982,0
13185,0
46414,0
1025,1
18773,4
38247,0
46249,0
32940,1
17645,4
47848,0
1249,4
785,1
18064,4
11586,4
4194,0
40767,1
13744,0
26916,4
19879,0
5748,4
42469,0
22039,4
15941,4
23917,1
26869,1
47964,0
24135,0
21792,0
21609,0
40969,0
19689,0
11814,1
24126,0
2832,1
38673,4
49353,1
18651,1
34053,1
26871,3
34618,0
149,0
31824,0
7160,0
17156,0
12682,0
19231,0
33517,0
40283,1
1048,4
13160,0
47661,0
11488,0
44974,0
13834,4
28430,0
8632,0
36273,0
1422,0
10153,0
21310,3
42206,0
27867,4
7612,0
21027,0
8564,3
18737,0
3537,0
26230,0
24727,0
28,0
26326,0
9080,0
2012,0
563,1
4311,4
40637,0
22064,4
45048,1
35578,0
39637,4
15479,0
2322,4
42042,0
504,0
46323,3
49853,4
12378,0
27442,3
28921,4
33981,4
32284,3
16905,0
22514,1
41726,2
3168,0
48937,0
31670,0
32189,3
34725,0
7766,4
12052,0
6433,0
12134,3
34486,3
3522,4
21893,4
17118,4
8738,0
43900,0
43101,1
976,3
10807,0
22555,0
36968,0
1370,4
10642,0
48575,3
2364,3
9060,3
13363,1
19346,0
41238,1
8129,0
1645,1
2671,3
26017,0
109,0
34627,0
36729,0
44127,0
14059,0
33157,0
31284,4
38150,1
6262,0
13473,4
26299,4
9317,4
2275,1
16971,1
48662,4
19390,4
28278,0
21309,0
46386,4
16191,4
37607,0
43443,4
5165,4
45998,3
6792,1
31780,1
33934,0
31806,4
30071,0
5115,4
39741,3
7009,4
10029,4
47809,4
19591,4
139,0
8,3
1398,4
6036,0
23007,0
12421,4
24674,1
20842,4
21891,1
31981,0
10909,0
32099,0
43832,4
19502,4
48355,0
33300,4
13067,3
48384,0
47167,4
6950,0
297,1
34631,4
3906,0
14442,3
36819,0
49553,1
19991,1
18653,4
37086,4
18015,0
7349,1
10274,4
24097,1
40012,4
5588,0
44499,4
7131,4
18598,4
9541,0
7089,1
16414,1
20334,0
9397,4
37668,4
31596,0
44566,4
34306,0
18147,4
32859,3
41011,4
3438,0
22502,1
17805,1
22837,4
39932,0
42707,0
9152,0
4670,0
47120,3
10247,0
34676,4
47202,0
23070,0
7621,0
18084,0
44192,1
36082,4
1951,1
16488,4
11448,0
29964,0
47821,3
32628,0
14712,4
12879,0
30029,0
45019,0
19556,4
49551,4
25604,1
31775,3
21836,0
6581,0
19247,0
41780,4
40013,0
38337,1
11717,1
4574,3
47643,4
27976,0
6888,0
39508,0
781,4
41258,4
44549,4
1762,0
20882,4
49800,0
26740,4
11910,4
38891,0
40429,0
6834,0
6394,4
13875,0
27047,4
45311,0
7164,4
23204,0
10466,0
4426,0
4814,4
41065,0
19703,1
4946,0
13291,4
37731,4
8274,4
44069,0
49593,1
4559,4
35929,1
20156,4
14743,3
1054,0
16753,0
24495,0
44030,4
12095,3
22369,3
11169,4
39897,0
6168,0
12293,0
38981,4
49999,4
7757,0
39552,0
33178,0
14523,4
15032,3
859,2
17832,0
26759,4
24804,4
24683,4
46266,4
40002,0
42888,0
5526,0
6582,0
1980,4
39110,4
48818,1
34696,4
48934,0
34817,0
26279,4
17859,0
3481,0
16476,0
3193,0
17947,1
49276,0
11463,4
4095,4
21506,0
22797,0
16741,0
49175,0
41140,3
19855,0
45568,0
34248,1
22757,4
36876,0
29958,4
27091,0
23849,3
20904,4
39293,4
5276,1
44397,0
49169,4
29188,4
24128,1
25462,0
48157,4
46085,3
38420,0
40893,4
39242,4
30414,0
9198,0
27523,0
32682,4
13372,4
18621,3
37382,4
29263,3
12485,4
12427,0
19432,0
2308,4
40331,0
45221,3
20316,1
34845,4
9756,4
43846,0
10692,4
22879,4
43777,0
3835,0
11303,4
39424,3
36610,4
3815,4
31000,4
24505,0
26758,4
40498,4
7385,4
25409,0
2443,4
2854,0
93,4
37740,0
16274,4
2846,4
10526,4
17293,4
20029,0
27805,4
23013,0
23614,4
11395,0
44776,4
39523,1
15575,0
41184,0
42996,0
18883,0
40779,4
32281,4
7127,4
17583,0
10051,4
16325,0
11018,0
23174,0
48352,0
17327,0
49619,1
38463,4
9493,4
5313,0
32196,0
40557,1
6345,0
45773,0
45053,4
36492,4
29887,4
43966,4
7075,0
47791,0
22549,4
12905,0
45150,1
32400,0
39756,4
31209,4
42776,0
39918,3
12497,3
31956,4
47796,4
7662,4
38922,0
49924,0
41819,4
48577,3
22791,4
23672,0
10799,4
21417,3
39663,4
10022,0
48883,3
27259,3
26848,3
14782,0
25825,4
25843,0
39746,4
9845,0
21952,1
25999,0
23202,1
47084,0
17288,1
21244,0
41072,4
22175,3
34436,4
25745,0
45027,4
42625,0
35095,3
17241,3
14076,4
17547,0
11014,0
1225,4
30293,0
10197,4
18887,4
34900,4
28579,4
10356,4
13296,0
14557,1
47135,1
25380,0
45687,3
27646,3
2568,1
42207,0
8100,4
39639,0
49512,0
45097,1
13987,0
44760,4
2700,0
16596,3
10262,0
28342,4
29348,4
27343,0
21375,0
47561,0
36931,0
24617,4
16012,0
8124,4
34907,0
25136,1
7432,4
17376,4
10530,0
2165,0
23807,0
36868,0
2632,0
12106,1
30522,0
45318,4
35677,0
241,1
27001,3
5917,4
40105,0
30673,4
23465,4
22164,0
7946,4
12579,4
33818,0
3165,4
10198,4
36101,3
6022,0
47378,4
37895,0
33739,0
29333,4
45298,0
28780,0
28187,4
35577,3
45193,0
43126,2
19528,3
14409,0
8686,0
3029,0
30167,3
4083,4
8495,4
10827,4
46447,1
30343,0
37302,4
3801,4
9292,0
507,4
31486,4
4565,0
47741,4
1480,1
36995,3
23334,0
31468,4
5176,1
49699,4
45780,4
17363,0
24630,4
42033,0
20676,0
21727,3
36013,0
32723,1
1068,0
49163,4
26448,4
25693,0
17872,4
39203,4
362,4
35158,0
13200,3
38715,0
7590,1
32163,3
35162,0
383,0
11708,4
39153,4
26209,0
14627,0
27540,0
41227,0
25904,1
11098,4
19590,0
39513,0
48001,0
5609,4
40219,0
17176,4
31044,4
2354,4
46594,4
33740,4
12563,0
43365,3
35974,0
33074,4
22188,0
1719,4
38242,1
13780,3
48986,3
11306,1
8985,4
37541,4
12194,4
46294,0
13097,0
10024,4
28662,0
5854,1
34959,4
37101,0
20102,0
12400,0
3879,1
16119,4
31427,0
35417,4
48051,4
2,0
46994,4
49368,3
19815,3
16409,4
2174,1
47600,1
39503,0
40110,4
30135,4
18247,1
7056,4
9663,0
6475,1
49731,0
21550,3
27008,1
41328,3
45541,4
16486,0
22832,2
30015,0
5744,3
44344,4
19792,3
31194,0
49729,3
1145,4
45729,0
42552,4
6202,0
2949,0
24828,0
38254,4
39014,3
48966,0
19105,4
43168,0
35710,4
19383,4
14582,1
912,4
47619,0
24768,4
34878,4
18803,4
28949,0
31901,4
23823,1
43944,4
23847,4
41153,4
44693,4
28831,0
27676,4
1290,0
1179,0
19185,4
10752,0
5839,0
7067,0
48765,4
9980,0
16243,3
10833,4
16799,0
36759,0
5952,4
12226,1
6558,0
2912,1
26476,3
48191,4
28527,4
10039,0
19716,4
46497,0
6087,3
13922,0
47528,0
20403,0
31347,4
28352,0
38002,0
23852,4
3239,4
29570,4
41788,0
22386,4
2299,0
29203,0
22099,4
544,0
8573,0
36579,0
12026,0
34010,1
1979,3
29089,1
33010,0
16443,0
5358,3
24118,3
31029,4
9252,0
13632,0
47858,0
11349,4
1250,1
20232,0
20209,1
27054,0
26319,0
43852,4
40788,4
46664,4
1420,4
39548,4
10252,4
26057,0
42113,4
11513,0
26108,0
42783,1
44405,0
49514,0
28848,0
33308,0
15983,3
25778,0
31996,0
37959,1
2975,4
25230,4
28539,4
35517,4
18275,3
46785,4
49362,3
49746,0
16412,4
9928,4
39045,0
40044,0
35759,4
15013,4
2473,4
18404,0
1098,0
9477,0
38342,4
46357,4
9670,1
22836,4
49907,0
46502,3
47670,4
39463,0
26823,0
35961,1
41491,0
32176,0
33817,4
31469,0
11725,0
46243,0
35881,0
29476,4
13168,0
11829,0
405,0
48827,0
32419,4
624,0
24678,4
28845,1
46525,0
39844,1
1891,4
47458,1
10831,0
20034,0
9862,4
13014,1
7413,4
11573,1
32043,0
40112,0
11555,1
38025,4
40976,0
33707,0
42645,1
20184,0
9602,0
13138,0
4432,0
34305,0
9607,0
16449,0
17536,0
15834,0
21979,4
35827,0
30471,0
6695,0
29398,0
11540,0
2325,1
15831,0
26181,0
50,3
33885,4
7842,1
27643,4
45014,0
44180,4
35256,0
35947,4
18049,0
7532,0
17157,0
27214,4
46886,4
7317,4
20785,3
46265,1
35119,0
49159,4
19653,0
27666,4
48588,0
16232,0
49602,0
13282,0
13654,4
340,0
45890,0
15627,0
29524,4
20922,0
32761,3
43931,0
44074,1
7338,0
35230,3
47842,4
6996,0
11582,0
11767,0
38682,0
40996,4
34679,1
45644,0
10114,4
7738,3
7981,0
37477,4
29422,0
31314,4
5212,3
20573,4
42796,4
41452,4
43093,0
22168,3
4276,3
7730,4
1580,4
48054,0
30721,4
15191,0
38924,4
45359,3
26912,4
42960,0
19357,4
11345,0
15168,4
8589,1
7594,4
3912,0
16869,0
36149,4
15111,3
10755,4
39017,4
38037,4
6573,0
48266,1
32790,1
25351,0
46806,0
26987,4
17364,4
45432,4
1543,0
48560,0
6924,0
43105,1
26717,4
41933,0
28760,4
14671,4
21455,4
2207,4
519,1
15998,3
7360,0
19868,0
21483,0
45994,1
23850,0
7050,4
17836,2
4235,4
22707,3
19021,0
33136,0
7126,0
32733,3
29308,0
36853,1
7775,0
30868,0
7873,4
29824,4
32316,1
1506,0
5301,3
25635,4
17123,3
38453,0
32487,0
34595,4
16167,0
12746,0
19153,0
37310,2
36493,0
1032,4
38815,4
22388,4
27038,0
36096,3
14699,4
23575,0
6918,4
1532,4
6203,0
48338,0
36023,4
22905,4
41048,0
40437,0
1748,0
8264,0
40542,0
654,4
2338,0
45553,4
28344,4
47966,1
40670,0
39613,0
33078,3
26919,0
1636,0
6278,4
20746,0
7176,3
4610,4
44805,0
35635,0
41813,0
41472,4
12529,0
3918,0
33603,0
17535,0
42513,3
13260,4
49839,4
5137,4
48714,0
14938,4
27114,0
24062,1
9186,4
6009,0
7818,1
26644,1
22910,0
9533,1
47224,4
46123,0
7107,4
6413,4
43785,1
16677,0
44884,4
33944,0
17639,4
30353,4
34502,4
12415,0
35084,1
9354,0
1830,2
21953,4
30643,0
33890,4
13663,3
34851,0
15641,4
9265,3
4101,4
36768,1
9363,0
31829,0
18437,0
5636,0
45823,0
8961,3
29016,0
22317,4
39765,4
18266,3
2631,0
48964,4
37216,1
22884,1
29350,0
46631,0
49045,0
31023,4
32034,0
41318,4
9335,3
30988,0
35739,4
33636,4
13908,1
32732,3
2571,3
21495,4
2810,0
27888,0
13436,0
16157,1
10682,4
27573,0
38743,3
19668,0
10836,4
20874,4
47399,1
23977,0
35057,4
12800,0
34329,0
15250,4
2989,1
33823,4
35059,0
9691,0
28554,0
22641,4
3258,0
10167,1
40573,3
24955,0
18460,0
43981,4
27628,0
8524,4
2885,0
48061,0
31221,0
37675,4
7521,0
38646,1
17200,0
42704,4
34728,0
25889,0
21606,4
16070,1
30930,4
30479,1
31375,4
34906,0
18729,0
9633,4
47478,4
38769,1
22834,4
43942,0
43899,0
41123,4
44052,3
15759,4
28552,4
5422,0
27314,0
15257,0
37183,4
7170,0
9165,1
7917,4
25360,0
8790,4
33799,0
48050,0
33899,0
44548,0
13576,0
10785,4
1354,1
1244,0
29187,4
23921,4
33555,0
11340,0
31620,1
6192,0
44708,4
391,4
27044,0
35421,4
38872,0
49765,3
43767,0
11607,0
943,0
2055,1
15059,4
15971,4
29558,4
46579,0
36316,4
8902,0
22283,0
2932,1
49641,3
19734,0
17168,4
30770,0
44863,0
25983,0
19814,0
22397,4
34412,1
24935,4
4169,4
46046,3
8236,3
18814,0
26839,0
25726,0
18027,0
19210,0
41932,4
8704,4
31759,0
48109,4
9617,1
48992,1
42533,4
23591,1
9586,4
22237,0
43147,4
10742,0
41244,3
44589,0
2484,4
22535,4
4734,0
18532,0
24864,0
47197,3
7950,0
22539,1
6165,0
16323,4
47907,0
40675,4
36151,4
35097,0
15852,0
9873,4
19968,0
42220,3
847,0
14845,3
19627,4
22765,0
1994,4
34435,4
41050,0
1083,4
3842,0
42740,1
48363,4
5336,3
39774,0
23726,4
13246,4
40630,0
40521,0
39699,4
40598,3
1735,1
42517,0
31908,3
36107,0
34761,3
20766,0
8644,0
32142,4
24021,0
39367,0
26808,0
26857,4
20187,0
9073,0
38435,4
25748,1
37742,0
21982,3
34746,0
36026,4
40804,0
8785,0
5200,4
20877,1
17927,1
48327,0
46844,0
10335,1
8382,4
5474,4
40512,0
31631,0
14555,4
39407,0
29237,1
18601,4
9715,1
47373,4
25841,4
15083,4
4712,0
7035,4
33809,0
810,4
40370,0
8010,0
25393,0
4831,0
10545,0
27824,0
24361,0
20983,0
7808,0
16255,4
36227,4
25007,0
13866,0
2043,3
4270,0
21898,0
49202,0
1268,1
3947,1
16750,4
29731,4
46786,1
41423,0
18454,4
15269,1
14792,0
29979,1
3066,0
26332,4
1972,1
41889,0
7474,0
20593,0
37737,4
46953,0
48960,4
4536,0
41451,3
49574,4
41089,0
7226,1
42014,0
26625,4
16295,4
867,1
1246,0
38957,4
6747,1
37812,0
40371,0
40317,3
32775,4
35584,3
8666,3
110,4
44520,1
46528,1
13808,0
35311,0
392,0
21328,1
44166,0
15698,4
10172,0
36897,3
6927,0
17710,3
45575,4
14939,1
44437,4
18245,4
1699,4
5060,0
2415,0
20132,0
28244,0
34551,0
14230,4
34999,0
6655,3
45267,1
38662,0
46975,0
21013,1
42653,0
41591,0
48882,3
31771,4
20370,4
18906,0
23495,4
26204,4
2295,4
3909,3
23911,4
40361,0
19387,3
41692,1
2569,4
29175,4
6277,4
16824,3
37172,4
26913,4
49222,0
39028,3
46122,0
29382,4
43007,3
15061,0
43250,4
38095,0
7939,1
45807,4
30409,0
15088,0
48485,4
18444,0
13388,0
35001,3
36305,4
8638,3
23697,4
11718,4
13702,4
15907,0
43880,4
36000,4
33398,4
21350,3
42046,4
31637,4
14620,0
21176,3
31118,0
35447,0
18643,0
27109,3
10623,4
20978,0
43838,3
49075,4
14860,4
22747,0
41236,0
18130,4
9362,0
45098,3
40345,4
26795,4
47100,0
15004,4
35933,4
45136,1
7879,4
43408,3
257,4
11812,0
32245,0
1236,0
36651,4
37762,4
8212,4
9746,4
30506,4
49600,4
17990,0
26438,4
1939,0
39880,0
40526,4
19234,0
30106,0
7850,4
48852,1
10922,0
15136,0
26408,4
6012,4
24605,0
46699,0
49384,3
49461,0
42180,4
41382,0
23623,0
46999,0
20816,4
49464,4
40620,0
33333,1
45547,3
33030,4
37855,0
1455,0
31630,3
1291,0
16769,3
9934,4
322,1
30550,0
35893,3
44625,4
20234,4
30847,4
41428,4
8109,4
34166,1
26456,0
34468,0
5776,0
21935,4
32170,1
18954,1
47891,0
1141,0
22735,1
23994,0
9747,0
37748,4
33046,0
27186,4
31711,4
19131,0
7397,0
35758,3
1017,0
6596,0
26059,0
7352,0
26595,3
4140,4
44994,4
27595,3
49308,0
15505,4
36960,4
39802,0
36521,0
24688,0
47091,4
49701,4
31790,1
28408,0
43504,0
5785,0
44439,0
33544,4
46102,4
32536,1
48826,0
24975,3
45038,4
7564,1
10790,4
33229,3
38663,0
49980,0
18945,4
34847,4
11984,0
1432,0
14761,3
25792,4
40416,1
22274,4
40379,1
19646,1
39166,0
24436,0
6505,3
28613,3
14063,4
9839,4
26558,0
37575,4
29834,0
22020,0
25673,4
33754,4
46462,0
45447,2
13605,0
40889,0
23480,0
11264,0
17867,0
17518,1
9320,0
4789,4
16057,1
24510,0
20537,4
13527,1
44378,4
1932,4
23877,3
924,0
20441,3
20957,0
39570,0
48446,0
18399,0
20525,4
34300,0
18274,0
15854,0
8393,0
31031,0
14189,0
27153,0
1097,0
30863,3
3903,4
43882,0
6798,4
47853,1
27720,0
40422,4
27693,0
32540,3
16789,0
40417,0
39591,0
14768,3
47356,1
17257,0
4562,4
22668,4
21052,4
31888,1
44428,4
2860,0
17971,4
48501,0
7342,3
34350,0
9378,0
348,1
8833,0
34935,0
1715,4
32498,3
10885,0
41608,4
12683,0
3396,0
11714,4
30150,4
38407,3
43985,4
41836,1
20969,3
5239,1
5862,0
48035,0
8174,1
46352,0
46808,1
21899,3
40138,4
2782,0
10565,4
7463,0
48225,0
37303,4
9038,4
46288,0
30266,0
16043,0
28393,4
35384,0
40284,0
11855,4
6989,4
43393,0
23226,0
3631,0
46295,4
1960,3
45985,0
26342,4
6960,4
45317,1
28292,0
43315,4
30682,0
6603,0
6227,4
21439,0
19658,4
26232,4
32797,0
8269,4
13451,3
22420,1
2931,0
25888,1
15364,0
15297,4
17003,1
18965,4
22571,0
1745,0
42624,0
9149,0
27838,4
82,0
16589,4
32897,4
10118,1
18094,4
22166,4
12906,0
5431,0
16667,1
41305,4
45278,0
45771,0
9800,0
28835,3
47982,4
36710,4
16639,0
29084,4
21502,0
36228,0
9212,4
9614,0
30756,4
1684,0
3865,0
14531,4
16469,0
28678,4
29409,1
20762,3
39440,0
46062,0
35090,0
1613,1
45818,0
34902,0
24298,1
17694,4
31465,0
7461,0
43368,4
26761,0
13831,0
21620,0
24397,1
4971,0
35843,0
43987,4
28562,0
45856,4
7014,0
5010,1
48951,4
47040,0
8916,0
48274,4
24422,3
24866,4
30935,4
20520,4
19085,0
45480,4
44675,0
25667,0
43205,0
20731,4
18397,1
32389,0
28064,4
48834,4
37494,0
48521,0
10341,3
34218,0
5264,3
33345,4
36090,3
13861,4
49856,0
5016,4
12321,0
40352,0
20773,4
10958,1
22795,4
45475,0
19523,4
43199,0
42303,0
43893,4
14815,0
20056,0
1959,0
37981,1
12979,4
14136,1
34465,0
9158,0
25476,4
19143,4
20936,4
20999,1
14790,4
10055,1
4503,0
48583,0
3996,3
8152,0
9373,4
23137,0
6946,4
16619,0
19335,0
999,4
18261,1
38207,3
45344,0
49749,0
2411,0
37837,0
29611,0
33223,3
44891,4
32019,0
13174,0
8053,0
40253,0
17025,0
2527,0
37891,4
40116,0
40106,1
4526,4
37893,3
42658,4
12909,0
35844,0
17830,0
21163,0
41907,1
43974,1
28687,4
33375,4
46224,4
23044,0
8319,0
21776,4
21587,0
5379,0
16898,1
48339,0
16047,4
14184,0
17002,3
45739,0
14187,3
49657,0
17511,0
5544,0
32550,4
11741,4
20614,4
35396,1
16499,4
33170,1
31278,4
49031,0
17336,0
33648,4
6896,4
16111,0
23995,4
8735,3
48540,0
28599,0
8070,0
42226,0
32704,0
29465,4
31240,1
6404,0
44165,0
33312,0
8334,4
29304,0
5367,1
42406,3
12003,0
38678,3
49104,4
2382,0
23035,4
39399,4
21380,1
49109,0
24619,4
41811,0
41661,4
1199,1
40501,1
6854,0
41064,0
45441,0
31236,4
9249,0
37196,4
34739,0
28889,1
34131,4
48320,0
19660,0
706,3
7902,4
21619,0
34644,0
22033,0
33042,0
42595,4
41015,0
27480,4
8950,1
19548,0
36198,4
1104,0
30334,4
2301,1
17897,0
18818,0
8857,0
22331,0
25702,0
1963,1
24559,0
12585,1
38017,3
47165,1
31303,1
37730,1
19088,4
23484,1
18871,4
48905,4
23257,4
22495,4
22923,4
35657,4
28337,4
24588,4
4933,3
11750,0
5951,0
39636,0
31474,4
22387,0
934,4
9521,0
34531,3
7376,0
26539,3
44374,1
20895,4
7692,3
36858,0
8539,4
49637,4
24262,0
21558,4
34287,4
29588,0
35505,0
9546,0
49151,4
48730,4
8987,4
27542,0
23578,4
31416,1
21730,1
827,0
35675,0
9390,0
13716,0
24624,1
37548,1
40241,4
49235,0
9056,0
21725,2
25905,4
31961,0
33031,0
17398,0
33877,0
5320,4
14036,3
42370,1
8776,0
24945,4
494,0
30072,0
38504,0
20612,0
4662,3
40201,4
15596,0
28029,0
49894,0
10075,0
19288,0
17455,4
32516,0
20973,0
11091,1
3875,4
28467,0
32854,0
19617,0
23830,0
20164,1
29377,0
36066,4
17561,4
19271,0
37036,0
31262,0
39487,4
21241,0
14284,0
42874,4
43561,0
27099,1
27235,4
21890,4
2341,0
27740,4
3297,1
25579,0
11048,0
36867,4
1483,2
22507,1
28374,0
48944,4
14079,0
28528,0
39742,4
12300,1
47284,4
47838,0
42050,0
7410,4
48901,0
10832,1
9112,0
38218,0
21253,0
16448,0
36963,0
37682,0
42462,0
41791,0
24812,1
11408,0
23753,0
38258,0
42612,1
48975,1
13855,0
44575,0
49478,0
45242,0
18735,0
28670,4
45206,4
24008,4
30627,0
25563,2
39972,0
24675,1
46285,0
48618,1
24780,3
29842,0
46552,3
6691,0
2034,0
15555,0
15653,0
24824,4
46755,4
42971,0
2892,4
38356,1
27593,0
7530,3
25764,3
15711,4
4583,0
29317,1
12238,3
21724,1
1368,0
23423,0
570,1
30568,1
9259,4
12000,0
38177,0
1470,1
37414,4
48147,4
4862,0
20641,4
45049,4
5335,0
16820,0
19777,1
247,0
39855,4
46878,0
21664,4
14320,4
48211,4
48029,0
18893,0
4954,0
23058,4
33821,4
9829,0
3897,4
15924,0
675,1
29103,0
29721,0
12739,4
38091,4
16537,3
4023,0
37991,1
38535,0
36596,4
14958,3
7904,0
12512,0
22419,4
5,4
37493,1
38946,0
1637,1
27650,0
33210,4
1125,0
10322,4
35094,0
34633,4
8335,3
36524,4
25590,0
2282,4
7099,3
36816,4
5117,0
13049,4
11480,4
46144,4
36762,3
32819,1
41910,3
31331,1
43467,0
13643,4
47364,0
1442,0
47513,4
33082,0
11550,4
17806,0
20855,0
10732,3
896,0
19404,4
16327,1
30798,1
33535,1
30075,0
9798,0
3690,0
41581,4
19430,4
14525,4
42343,0
17856,4
46167,4
46911,4
21674,4
47571,4
11770,0
21778,4
27137,0
32888,4
48422,4
23531,4
4330,0
16370,4
34708,4
25444,3
6978,3
5228,3
30924,4
20997,1
11746,0
10023,2
17021,1
48890,0
18821,4
24895,3
12829,0
24697,0
7200,4
29104,4
35529,0
26447,0
3097,0
29432,1
22597,0
47303,4
3951,4
49669,1
34517,0
6806,0
10680,0
42293,0
43258,0
2967,4
30601,4
27274,0
24545,0
18023,4
1860,0
42544,1
43683,4
15643,1
23589,4
47279,0
35276,1
24149,1
17783,1
1857,4
24483,3
45840,0
49135,4
46733,4
10447,1
26827,0
31503,4
10077,4
24447,0
8378,4
28999,0
5913,0
8824,0
37656,4
34464,4
40246,0
808,4
48128,3
43458,4
49405,0
10461,3
17826,0
46032,1
48489,0
23218,4
45464,4
12234,4
29431,3
37250,4
37919,0
37212,1
20059,4
7620,0
29404,4
30103,4
12178,1
832,1
32642,4
45484,0
41583,4
5199,4
29759,3
39359,0
31676,3
47439,0
9291,4
49416,0
46383,1
2491,4
24283,0
35437,4
42879,4
36212,4
2984,3
25492,1
37608,0
4941,3
45897,0
35104,4
9987,4
7828,1
28115,0
44906,4
46731,4
6425,4
22133,4
42022,1
7525,0
29602,4
43273,1
19797,4
22167,0
20296,0
15921,0
881,4
39704,0
2519,3
22343,4
11126,0
11054,3
19015,4
9019,0
42628,1
44522,4
19790,0
13440,1
24093,0
22779,4
13558,4
25451,0
34561,1
32430,4
6503,0
48634,1
37487,0
14103,0
11232,3
8140,3
32738,4
341,1
402,1
10810,1
9254,0
682,1
43290,0
7470,3
44907,4
32910,4
48987,0
38890,0
39245,0
28904,4
41974,4
28218,0
37355,4
3134,0
1785,4
634,1
13401,4
39861,1
15362,0
13739,2
41204,0
18707,4
49616,0
26098,1
28196,4
25181,0
46096,4
2105,1
38771,1
36814,0
32188,1
18881,4
5618,4
20722,4
17502,4
6290,1
1962,3
45577,1
44940,0
32833,1
17790,0
45563,0
37427,1
24531,0
45284,0
3517,4
3423,4
16868,0
48500,4
20807,0
41131,4
14861,0
12117,0
43262,0
5234,0
30827,3
29301,0
36363,0
8447,0
38636,0
44070,0
23250,0
8012,0
49721,1
11617,3
44786,0
4300,0
43107,0
23778,3
7015,0
34033,4
15057,4
29454,4
13540,4
36588,4
30841,0
11367,4
7374,0
6720,0
17546,0
35837,4
18490,0
2650,4
27669,0
23358,1
3974,4
9832,4
8268,4
30678,0
36376,0
14130,0
33575,4
21965,3
16075,1
47538,4
44260,0
15220,0
23317,3
45904,4
43556,1
39502,4
1708,4
2271,0
425,4
45835,4
5142,1
36175,0
43080,4
26596,4
27701,4
42626,0
30523,0
12361,4
1063,4
7256,0
46695,4
33091,4
32333,4
17050,0
28991,0
16262,4
38601,4
32729,3
47426,0
37829,4
38794,4
44229,0
5495,1
45501,0
49643,0
32433,0
4460,4
17325,4
3594,4
19721,0
30062,1
9192,4
29417,3
23466,0
12958,3
18602,0
30036,3
7598,0
1665,4
36531,4
16710,0
41467,4
48660,4
12402,1
30057,4
46615,0
30357,4
22081,1
44325,0
42964,4
44868,4
19402,3
28729,0
4149,0
12729,0
14621,0
6280,0
328,0
8317,0
33984,4
31511,4
3220,0
5682,4
41208,0
28777,3
20431,4
45506,1
32537,3
35963,4
32167,0
43814,3
9465,0
7853,3
8821,4
9094,4
28587,3
32947,0
35763,1
27245,0
18337,4
6283,3
1850,2
21527,0
33053,1
2104,1
2983,4
27212,4
49919,2
47502,4
26076,0
33319,0
17594,0
21853,4
4479,0
32706,0
24076,4
15733,0
24763,4
12084,0
36250,0
2697,3
49150,4
9002,0
45646,1
30962,0
31963,4
18040,1
41473,0
34162,0
734,0
32522,4
2875,0
12552,0
8901,4
41928,0
11978,4
6149,0
7859,4
30692,4
40366,4
26412,4
9271,4
12199,4
9850,1
2778,0
42821,0
11777,3
9380,3
34920,4
4980,3
34620,3
20262,1
41010,2
10372,4
39100,0
10404,4
20527,0
39885,4
23670,4
18961,4
42909,0
2010,0
36627,4
1502,1
7064,0
23337,4
45943,0
17697,4
25427,0
21613,0
29420,1
24028,4
32388,0
17350,4
40304,0
36213,0
6060,0
31096,1
28229,4
17395,0
20063,0
47234,4
35191,1
30020,0
13515,1
19733,0
46330,0
34978,0
46509,0
731,0
3638,4
38370,0
40744,0
17714,0
26018,4
15739,4
39853,1
22715,0
15183,3
12502,0
4063,4
40444,1
8720,4
17017,0
23187,0
10640,0
5584,0
2830,3
3895,4
9448,4
12174,3
17265,0
24963,0
28911,0
39060,0
38594,0
1464,0
19257,4
43411,0
4965,0
43316,4
11353,4
2497,0
24900,0
8700,3
7347,0
44519,3
30614,4
28756,0
12805,0
9954,4
47894,0
36871,0
6420,0
45217,1
33507,0
34431,0
49906,0
24094,4
24446,0
29227,0
46480,0
16583,0
40167,0
46492,4
49053,4
15145,1
49402,4
24241,4
24941,0
4183,0
29225,0
26537,4
38102,0
17952,0
44769,0
25186,1
6983,0
32368,0
13800,0
46581,0
29489,4
27855,0
13964,0
40177,4
